Model ,modelA_EX_ca2_e,modelA_EX_cl_e,modelA_EX_co2_e,modelA_EX_cobalt2_e,modelA_EX_fe3_e,modelA_EX_fe3pyovd_kt_e,modelA_EX_h2o_e,modelA_EX_h_e,modelA_EX_k_e,modelA_EX_mg2_e,modelA_EX_mn2_e,modelA_EX_nh4_e,modelA_EX_o2_e,modelA_EX_pyovd_kt_e,modelA_EX_zn2_e,modelB_EX_ca2_e,modelB_EX_cl_e,modelB_EX_co2_e,modelB_EX_cobalt2_e,modelB_EX_fe3_e,modelB_EX_fe3pyovd_kt_e,modelB_EX_h2o_e,modelB_EX_h_e,modelB_EX_k_e,modelB_EX_mg2_e,modelB_EX_mn2_e,modelB_EX_nh4_e,modelB_EX_o2_e,modelB_EX_pyovd_kt_e,modelB_EX_zn2_e,interaction_type,Patient
SRR12328896.bin.17.fbc2XSRR12328896.bin.32.fbc2 ,-0.249946296985513,-0.249946296985513,1000.0,-0.0048020422091212,-1000.0,999.6250565443106,-355.8526190402963,-86.02599577396552,-9.37325024927634,-0.4165771616424081,-0.0331821116651553,1000.0,-614.4557683423259,-999.6250565443108,-0.0163749639331172,-0.1951791009786347,-0.1951791009786347,0.0,-0.0037498386354855,861.3798766361647,0.3749434556892765,235.39139165698973,-913.9740042260344,-7.319422527822439,-0.3252985016309822,-0.0259113849714367,0.0,-385.5442316576741,-0.3749434556892765,-0.0127869497471238, Neutralism,COVID
SRR12328896.bin.27.fbc2XSRR12328896.bin.3.fbc2 ,-0.148952749703767,-0.148952749703767,0.0693896599125309,-0.0028617242978725,-1000.0,999.7765565668228,843.6227704970806,-333.85408006565217,-5.585885508729575,-0.2482545828396496,-0.0197745148982448,319.1828924164149,-237.5889407024356,-999.7765565668228,-0.0097584798556908,-0.0859634462840404,-0.0859634462840404,999.9306103400876,-0.0016515551639031,1000.0,-1000.0,156.37722950291936,-54.86181288807825,-3.223720071184289,-0.1432724104732869,-0.0114122461829992,680.8171075835851,-762.4110592975644,1000.0,-0.005631803109054, Amensalism,COVID
SRR12328896.bin.6.fbc2XSRR12328896.bin.27.fbc2 ,-0.0417901813174239,-0.0417901813174239,490.10907430918496,-0.0008028853278574,999.9373107135972,-1000.0,-911.9759908695188,-967.2904583957196,-1.5671759580944808,-0.0696503021956687,-0.0055479376158018,964.4387140861,-1.885676553247208,1000.0,-0.0027378389681871,-0.1643193712957327,-0.1643193712957327,509.89092569081504,-0.00315695237839,-1000.0,999.7535051582944,1000.0,137.78351756778147,-6.162150055968823,-0.2738656188261075,-0.0218145409347698,35.561285913900065,-598.645272153145,-999.7535051582946,-0.0107652076103477, Neutralism,COVID
SRR12328896.bin.17.fbc2XSRR12328896.bin.27.fbc2 ,-0.2492054143812083,-0.2492054143812083,998.3304882728548,-0.0047878081533099,-1000.0,999.6261679393874,0.0,-87.77005118890179,-9.345466368744155,-0.4153423573020518,-0.0330837543396,999.8481115893172,-606.7789888472995,-999.6261679393874,-0.0163264258028448,-0.0902050007244952,-0.0902050007244952,1.6695117271452773,-0.0017330451628367,0.0,-0.1353161663125774,1000.0,-25.36515228585631,-3.382782844652411,-0.1503416678741587,-0.0119753420750612,0.1518884106828864,-393.2210111527005,0.1353161663125774,-0.0059096840052461, Amensalism,COVID
SRR12328896.bin.3.fbc2XSRR12328896.bin.16.fbc2 ,-0.0824873633609968,-0.0824873633609968,959.4966599926328,-0.0015847716304051,1000.0,-1000.0,277.561665514595,-587.2652839946122,-3.093363288479054,-0.1374789389350326,-0.010950771965895,969.3507473828622,-499.676030456876,1000.0,-0.0054040712595906,-0.172225663564518,-0.172225663564518,40.50334000736712,-0.0033088504046645,-1000.0,999.7416449604012,0.0,1000.0,-6.458644370441448,-0.2870427726074922,-0.0228641562964639,30.649252617138018,-500.323969543124,-999.7416449604012,-0.0112831798800243, Neutralism,COVID
SRR12328896.bin.30.fbc2XSRR12328896.bin.32.fbc2 ,-0.0476932340228586,-0.0476932340228586,935.2039663005548,-0.0009162965229734,1000.0,-1000.0,23.809168888852696,1000.0,-1.7885466721676266,-0.0794887233714689,-0.006331608974051,1000.0,-500.0178861081292,1000.0,-0.0031245711435303,-0.1970627138888403,-0.1970627138888403,-45.02603357427972,-0.0037860271640965,0.0,999.3170815309276,270.056808790549,-1000.0,-7.39006000232564,-0.3284378564814005,-0.0261614477035436,0.0,-450.23127074701074,-999.3170815309276,-0.0129103526294329, Neutralism,COVID
SRR12328896.bin.6.fbc2XSRR12328896.bin.3.fbc2 ,-0.0429683849808952,-0.0429683849808952,497.7102308620331,-0.0008255213252823,-1000.0,999.935543294922,-1000.0,-1000.0,-1.611359840457112,-0.0716139749681588,-0.0057043523577249,999.0688546636324,-0.8689520022047645,-999.935543294922,-0.0028150277191798,-0.0431815559418282,-0.0431815559418282,502.2897691379669,-0.0008296168288097,1000.0,-1000.0,436.4151240257088,234.59346360433076,-1.6193539767423315,-0.0719692599029713,-0.0057326522874063,0.9311453363675356,-501.7766728124209,1000.0,-0.0028289933864016, Amensalism,COVID
SRR12328896.bin.27.fbc2XSRR12328896.bin.15.fbc2 ,-0.1619410622531631,-0.1619410622531631,424.5382003392833,-0.0031112596013826,-1000.0,999.7570728503222,1000.0,78.02622097167364,-6.072960953773645,-0.2699017704220523,-0.0214988038457022,198.80642193014,-488.1403626576447,-999.7570728503222,-0.0106093952407491,-0.0861592726408844,-0.0861592726408844,575.4617996607167,-0.0016553174378941,999.8707528144514,-1000.0,0.0,-588.3245927902246,-3.2310637664942305,-0.1435987877348452,-0.0114382434956041,3.0156242019561432,-286.261325562195,1000.0,-0.0056446324631451, Neutralism,COVID
SRR12328896.bin.15.fbc2XSRR12328896.bin.32.fbc2 ,-0.0861592726408844,-0.0861592726408844,575.4691823764895,-0.0016553174378941,-1000.0,999.8707528144514,-772.726528520297,-588.3209014323386,-3.2310637664942305,-0.1435987877348452,-0.0114382434956041,3.1532969532632933,-286.261325562195,-999.8707528144514,-0.0056446324631451,-0.1906360228045969,-0.1906360228045969,424.5308176235105,-0.0036625556734861,120.74305090598476,0.1292471855485928,-227.27347147970292,-411.6790985676614,-7.149052295732417,-0.3177267046742145,-0.0253082597037064,728.947327675131,-343.459643615579,-0.1292471855485928,-0.0124893148465616, Amensalism,COVID
SRR12328896.bin.3.fbc2XSRR12328896.bin.32.fbc2 ,-0.0859694116722948,-0.0859694116722948,1000.0,-0.0016516697727411,1000.0,-1000.0,1000.0,0.0,-3.22394377954663,-0.1432823527870823,-0.0114130381298309,99.66833379707532,-530.2990187437103,1000.0,-0.0056321939250665,-0.2160583516448468,-0.2160583516448468,0.0,-0.0041509769768026,-458.8299254324297,1000.0,-426.9705461866289,-1000.0,-8.102416490416886,-0.3600972527415251,-0.0286832509100349,867.5448360098835,-235.73368447499183,-1000.0,-0.0141548314910551, Neutralism,COVID
SRR12328896.bin.6.fbc2XSRR12328896.bin.17.fbc2 ,0.0,0.0,0.0,0.0,1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,-0.2500849613383025,-0.2500849613383025,1000.0,-0.0048047062697378,-1000.0,999.6248485344612,-1000.0,-101.70892916448668,-9.378450309032472,-0.4168082688972845,-0.0332005203237031,1000.0,-791.3538079823898,-999.6248485344612,-0.0163840483796775, Amensalism,COVID
SRR12328896.bin.6.fbc2XSRR12328896.bin.16.fbc2 ,-0.0443504691631915,-0.0443504691631915,656.9146951846144,-0.000852074335512,999.9334700358836,-1000.0,-1000.0,-859.3065846434586,-1.6631894577071762,-0.0739174486052434,-0.0058878336583347,964.8543108209938,-224.9407698893872,1000.0,-0.0029055734840994,-0.172563944737476,-0.172563944737476,343.0853048153856,-0.0033153495626265,-1000.0,999.741137506146,0.0,1000.0,-6.471330271880447,-0.2876065745624601,-0.0229090654780748,35.14568917900624,-687.3151555388224,-999.741137506146,-0.011305342008768, Neutralism,COVID
SRR12328896.bin.30.fbc2XSRR12328896.bin.3.fbc2 ,-0.0429688169076598,-0.0429688169076598,482.5229276646962,-0.0008255296236256,0.0,0.0,-436.4811909314892,-16.09370826711279,-1.611376038167009,-0.0716146948460618,-0.0057044096989784,1000.0,-467.06108733883127,0.0,-0.0028150560164021,-0.0444871994625373,-0.0444871994625373,517.4770723353038,-0.0008547012384951,-1000.0,1000.0,572.8439727218324,-5.744074753907171,-1.6683169884133804,-0.0741453324375243,-0.005905985557888,0.0,-516.7628219470847,-1000.0,-0.0029145312231548, Amensalism,COVID
SRR12328896.bin.27.fbc2XSRR12328896.bin.11.fbc2 ,-0.1499119340359129,-0.1499119340359129,24.218039551350103,-0.0028801524310893,-1000.0,999.775117698184,551.4251099042588,-42.154415007465786,-5.621855934731798,-0.2498532233933019,-0.0199018532985064,25.452660922160703,-750.0582696745937,-999.775117698184,-0.0098213197899212,-0.18066636262688,-0.18066636262688,975.78196044865,-0.0034710156123765,999.495904402607,-1000.0,-81.95212820015547,-957.8455849925342,-6.775179504367884,-0.3011106043782092,-0.0239847178818308,974.5473390778392,-249.9417303254063,1000.0,-0.0118361632383994, Amensalism,COVID
SRR12328907.bin.12.fbc2XSRR12328907.bin.19.fbc2 ,-0.0492622079161719,-0.0492622079161719,5.881803516783975,-0.0009464401136938,-1000.0,999.8625485022926,0.0,0.0,-1.847384851064476,-0.0821036798603245,-0.0065399011854196,5.900845891870858,-41.45718573380532,-999.8625485022926,-0.0032273607876049,-0.0765053631803311,-0.0765053631803311,708.6675623110089,-0.0014698436730213,999.8852346060112,-1000.0,-1000.0,-1000.0,-2.8690319606629373,-0.1275089386338095,-0.0101566197805595,924.380335220189,-500.1284275909295,1000.0,-0.0050121669249847, Neutralism,COVID
SRR12328917.bin.26.fbc2XSRR12328917.bin.25.fbc2 ,-0.1363674330352751,-0.1363674330352751,288.220458897692,-0.0026199314704626,-1000.0,999.7954357507896,206.03297246965556,-139.52812034594876,-5.113922835051994,-0.227279055058716,-0.0181037264605947,997.1891036763164,-0.2273052543733911,-999.7954357507898,-0.008933966314089,-0.0713084701585557,-0.0713084701585557,711.779541102308,-0.0013699994266289,1000.0,-1000.0,793.9670275303445,-717.1842124349811,-2.674142980912734,-0.1188474502641838,-0.0094666960383165,2.8108963236835507,-355.3390992816014,1000.0,-0.0046716980449446, Competition,COVID
SRR12328917.bin.26.fbc2XSRR12328917.bin.9.fbc2 ,-0.1554175950275294,-0.1554175950275294,0.0,-0.00298592881893,-336.37115190769555,1000.0,1000.0,-583.179714404951,-5.8283240396157225,-0.2590293250458444,-0.0206327681390803,998.389091402164,-166.22455653795646,-1000.0,-0.0101820172726547,-0.2618545508564693,-0.2618545508564693,1000.0,-0.0050308271057701,1000.0,-1000.0,-613.2275167109519,995.3653002205187,-9.819822352607048,-0.436424251427411,-0.0347630153009959,1.6109085978358737,-509.5352913759298,1000.0,-0.0171551204307434, Neutralism,COVID
SRR12328917.bin.25.fbc2XSRR12328917.bin.9.fbc2 ,-0.0225236569527851,-0.0225236569527851,11.039970094814636,-0.0004327311614815,1000.0,-1000.0,1000.0,-12.747101979278,-0.8446609359446029,-0.0375394282547176,-0.0029901723255534,0.8878561604792594,-486.84609971657096,1000.0,-0.0014756132604816,-0.2608909287195047,-0.2608909287195047,988.9600299051854,-0.0050123137122,-1000.0,1000.0,-1000.0,995.3823558695068,-9.783685504237384,-0.4348182145325836,-0.0346350877512122,999.1121438395209,-500.0,-1000.0,-0.017091989758569, Amensalism,COVID
SRR12328919.bin.13.fbc2XSRR12328919.bin.44.fbc2 ,-0.0992183002184674,-0.0992183002184674,178.81565577218817,-0.0019062113394738,-1000.0,1000.0,377.31365527645903,211.03918629785312,-3.720791099817916,-0.1653638336974836,-0.0131719203556031,166.40694431266024,-500.202592141157,-1000.0,-0.0065001806675581,-0.0713268921555254,-0.0713268921555254,821.1843442278118,-0.0013703533555826,0.0,0.0,-705.9919512603934,-827.2005140657565,-2.674833825265296,-0.1188781535925045,-0.0094691416867362,-5.73997511913683,-5.3325990430165575,0.0,-0.0046729049423674, Competition,COVID
SRR12328919.bin.36.fbc2XSRR12328919.bin.44.fbc2 ,-0.0880649436354588,-0.0880649436354588,18.465877243839486,-0.0016919297528374,-1000.0,1000.0,100.8189598781462,-28.007936607708302,-3.3025284424669508,-0.1467749060591359,-0.0116912345921491,-981.7790757496751,-458.13737211356624,-1000.0,-0.005769480457161,-0.0847983279714981,-0.0847983279714981,981.5341227561604,-0.0016291705661615,0.0,0.0,-852.2945832148288,-971.9920633922916,-3.1800269033134327,-0.1413305466192014,-0.0112575686125637,-18.220924250324856,-7.184979067441191,0.0,-0.0055554716308279, Amensalism,COVID
SRR12328919.bin.10.fbc2XSRR12328919.bin.44.fbc2 ,-3.363369921771664e-05,-3.363369921771664e-05,0.5884224355585275,-6.461806378865731e-07,0.0,0.0,0.4763523953047297,-0.020993418426201,-0.0012612992618414,-5.6056165362861066e-05,-4.465107849682681e-06,0.0021988555906773,-0.2225125412777515,0.0,-2.203475787609932e-06,-0.0867093175107811,-0.0867093175107811,999.4115775644414,-0.0016658850626072,-1000.0,1000.0,-860.5393500426808,-999.9790065815738,-3.251691030334655,-0.1445155291846731,-0.0115112657829286,-11.562870726902815,-7.321802982094482,-1000.0,-0.0056806680636327, Amensalism,COVID
SRR12328919.bin.15.fbc2XSRR12328919.bin.6.fbc2 ,-0.3439852539271442,-0.3439852539271442,8.30976501698126,-0.0066087464731481,-1000.0,1000.0,928.1187752528552,1000.0,-12.899810503321874,-0.5733087565452024,-0.0456664381293876,744.6582063139319,-470.62189840882365,-1000.0,-0.0225358254733691,-0.1726315897352606,-0.1726315897352606,991.6902349830189,-0.0033166491783731,1000.0,-1000.0,71.88122474714487,-843.8459344106305,-6.473867030775068,-0.2877193162253206,-0.0229180458227347,255.3417936860681,-3.710802135785116,1000.0,-0.0113097736982581, Amensalism,COVID
SRR12328919.bin.10.fbc2XSRR12328919.bin.13.fbc2 ,-0.0409049148744316,-0.0409049148744316,601.2297933835875,-0.0007858773270754,-1000.0,1000.0,445.86438595049776,-406.8744419353163,-1.5339775310426376,-0.0681748581239389,-0.0054304123301562,2.674222662446141,-299.21785828499446,-1000.0,-0.0026798416853353,-0.1177313871063461,-0.1177313871063461,398.77020661641245,-0.0022618902421527,0.0,0.0,232.4826885808643,-593.1255580646837,-4.415051420452642,-0.1962189785106147,-0.0156296615735982,557.5240389817627,-507.82845867550174,0.0,-0.0077130457259499, Amensalism,COVID
SRR12328919.bin.15.fbc2XSRR12328919.bin.10.fbc2 ,-0.3720589503935798,-0.3720589503935798,300.75833690418654,-0.0071481066357819,-1000.0,1000.0,481.45125511384776,1000.0,-13.952603785623523,-0.6200982506559285,-0.0493934168533769,996.889828277714,-466.6886754637626,-1000.0,-0.0243750436280834,-0.047573192513596,-0.047573192513596,699.2416630958135,-0.0009139902500692,1000.0,-1000.0,518.5487448861522,-473.2026998344659,-1.784044988724531,-0.0792886541893267,-0.0063156726276929,3.1101717222859406,-347.99604936024843,1000.0,-0.0031167067526212, Amensalism,COVID
SRR12328919.bin.15.fbc2XSRR12328919.bin.19.fbc2 ,-0.4053663456370486,-0.4053663456370486,998.2920623740852,-0.0077880181678438,-1000.0,1000.0,396.468289483013,506.4781250043202,-15.201666302386457,-0.675610576061672,-0.0538152055398768,1000.0,-466.0795767840072,-1000.0,-0.0265571419523666,-0.0877373877884792,-0.0877373877884792,1.7079376259149512,-0.0016856366529509,1000.0,-1000.0,603.531710516987,493.5218749956798,-3.290244752082117,-0.1462289796473896,-0.0116477492722424,-11.203415450471423,-498.8307728849701,1000.0,-0.0057480209867435, Neutralism,COVID
SRR12328919.bin.15.fbc2XSRR12328919.bin.36.fbc2 ,-0.4058911472053523,-0.4058911472053523,983.0203122794604,-0.0077981008108736,-1000.0,1000.0,898.9277295624895,309.4109265919008,-15.22134691574638,-0.6764852453422918,-0.0538848766030923,1000.0,-466.0128326469176,-1000.0,-0.0265915237650915,-0.088048417980076,-0.088048417980076,16.979687720539346,-0.0016916122571046,1000.0,-1000.0,101.0722704375105,-124.53210713220948,-3.301908712928366,-0.1467473633001645,-0.0116890406962966,-873.5877599055092,-457.76101865813496,1000.0,-0.0057683977966007, Amensalism,COVID
SRR12328919.bin.10.fbc2XSRR12328919.bin.6.fbc2 ,0.0,0.0,0.0,0.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,0.0,-0.1733518462891652,-0.1733518462891652,1000.0,-0.003330486960408,0.0,0.0,65.37682029296411,-879.8012899211503,-6.500877412626664,-0.2889197438153132,-0.0230136648963252,283.9985829777131,-3.183419792992936,0.0,-0.0113569605349539, Amensalism,COVID
SRR12328919.bin.15.fbc2XSRR12328919.bin.44.fbc2 ,-0.3560306523004328,-0.3560306523004328,0.6109177965269055,-0.0068401662305177,-1000.0,1000.0,1000.0,1000.0,-13.351525670410863,-0.5933844205007972,-0.0472655486531721,1000.0,-482.69895790108046,-1000.0,-0.0233249668461894,-0.08670820441273,-0.08670820441273,999.3890822034732,-0.0016658636774309,1000.0,-1000.0,-860.4944729217888,-1000.0,-3.2516492879777843,-0.144513674021141,-0.0115111180114126,-11.495061749613,-7.318084319248669,1000.0,-0.0056805951402338, Amensalism,COVID
SRR12328919.bin.13.fbc2XSRR12328919.bin.6.fbc2 ,-0.0992183002184674,-0.0992183002184674,178.81565577218817,-0.0019062113394738,0.0,0.0,378.0105470800486,211.73607810144472,-3.720791099817916,-0.1653638336974836,-0.0131719203556031,166.40694431266024,-500.202592141157,0.0,-0.0065001806675581,-0.1431309195652375,-0.1431309195652375,821.1843442278118,-0.0027498735747713,-1000.0,1000.0,58.0962244762618,-715.1651399717376,-5.3675607267422265,-0.2385515326086533,-0.0190016264014047,225.4759387582785,-2.809355304357041,-1000.0,-0.0093770688898757, Competition,COVID
SRR12328919.bin.10.fbc2XSRR12328919.bin.19.fbc2 ,-0.0679192087294495,-0.0679192087294495,998.2920623740852,-0.0013048839333578,-1000.0,1000.0,740.3207264309667,-675.5811675283487,-2.5470420959712783,-0.1131986812157492,-0.0090167479792171,4.440324292508308,-496.82636511645273,-1000.0,-0.0044496542126353,-0.0877373877884792,-0.0877373877884792,1.7079376259148376,-0.0016856366529509,0.0,0.0,259.6792735690333,839.7785734286285,-3.290244752082117,-0.1462289796473896,-0.0116477492722424,-11.197970844082192,-500.03290362746645,0.0,-0.0057480209867435, Neutralism,COVID
SRR12328919.bin.19.fbc2XSRR12328919.bin.44.fbc2 ,-0.0877373877884792,-0.0877373877884792,1.7079376259149512,-0.0016856366529509,0.0,0.0,613.6770939812884,493.52187499568026,-3.290244752082117,-0.1462289796473896,-0.0116477492722424,-14.63781584911692,-500.516409537966,0.0,-0.0057480209867435,-0.0866291616430317,-0.0866291616430317,998.2920623740852,-0.0016643450843503,-1000.0,1000.0,-859.3197736184196,-1000.0,-3.2486851005953667,-0.1443819360717952,-0.0115006245332551,-10.704029298885644,-7.176505274803844,-1000.0,-0.0056754167378585, Neutralism,COVID
SRR12328919.bin.10.fbc2XSRR12328919.bin.36.fbc2 ,-0.0668801889661381,-0.0668801889661381,983.0203122794604,-0.0012849219782538,-1000.0,1000.0,728.9953903394055,-665.24620930521,-2.508077756940338,-0.1114669816103059,-0.0088788108695325,4.372396753574435,-489.2259760374941,-1000.0,-0.004381583945701,-0.088048417980076,-0.088048417980076,16.979687720539687,-0.0016916122571046,0.0,0.0,101.07227043751072,-27.62737473074901,-3.301908712928366,-0.1467473633001645,-0.0116890406962966,1.2888957657314677,-428.3130978074471,0.0,-0.0057683977966007, Amensalism,COVID
SRR12328919.bin.36.fbc2XSRR12328919.bin.6.fbc2 ,-0.0873767742051541,-0.0873767742051541,10.799917422626097,-0.0016787084381348,0.0,0.0,98.92357154967068,-24.45916245092201,-3.2767213616554045,-0.1456279570085143,-0.0115998753075245,-982.0773154125668,-457.99805969768727,0.0,-0.0057243957739956,-0.1724157534766845,-0.1724157534766845,989.200082577374,-0.0033125024683613,-1000.0,1000.0,61.93546896248699,-861.0094196927814,-6.465772943011075,-0.2873595891278455,-0.0228893920561858,268.14329023501705,-1.0959632493764957,-1000.0,-0.0112956334170348, Amensalism,COVID
SRR12328919.bin.15.fbc2XSRR12328919.bin.13.fbc2 ,-0.390597221723624,-0.390597221723624,810.6707147072148,-0.0075042693895284,-1000.0,1000.0,1000.0,431.1848857647333,-14.647808549452748,-0.6509953695393733,-0.0518545014814435,863.3385011550247,-466.2312867973175,-1000.0,-0.0255895586182077,-0.0995765836586315,-0.0995765836586315,189.32928529278524,-0.0019130947869143,1000.0,-1000.0,-85.00012141774835,244.78678482076063,-3.7342271074103337,-0.1659609727643101,-0.013219484977526,136.6614988449753,-500.2033237139526,1000.0,-0.0065236532233257, Amensalism,COVID
SRR12328919.bin.13.fbc2XSRR12328919.bin.19.fbc2 ,-0.1265988735881364,-0.1265988735881364,562.2970786132792,-0.0024322550160604,-1000.0,1000.0,394.5185409580886,-1000.0,-4.747591533581499,-0.2109981226469699,-0.0168068821612905,1000.0,-501.16922711502986,-1000.0,-0.0082939896049083,-0.0877373877884792,-0.0877373877884792,21.24301678661459,-0.0016856366529509,0.0,0.0,605.4814590419114,478.5845067640048,-3.290244752082117,-0.1462289796473896,-0.0116477492722424,0.0,-498.8307728849701,0.0,-0.0057480209867435, Neutralism,COVID
SRR12328919.bin.13.fbc2XSRR12328919.bin.36.fbc2 ,-0.1056175988300083,-0.1056175988300083,271.99694991471506,-0.0020291565576826,0.0,0.0,359.4537302598617,0.0,-3.960771559736486,-0.1760293313833472,-0.0140214718139759,205.1196468950716,-503.9322619101004,0.0,-0.0069194238618592,-0.1165157595129358,-0.1165157595129358,675.602319833622,-0.0022385352451692,-1000.0,1000.0,457.0650422999311,-1000.0,-4.369464101172753,-0.1941929325215596,-0.0154682785444038,641.8312771849241,-420.0288717468759,-1000.0,-0.0076334051861977, Amensalism,COVID
SRR12328919.bin.44.fbc2XSRR12328919.bin.6.fbc2 ,-0.0003134012616666,-0.0003134012616666,3.608179212138453,-6.021157764968545e-06,-1000.0,1000.0,-3.1020385378512856,-3.634613494645838,-0.011752878476175,-0.000522335436111,-4.160620015593264e-05,-0.0252207181598628,-0.0234307596691638,-1000.0,-2.053214797854274e-05,-0.1730391040250845,-0.1730391040250845,996.3918207878615,-0.0033244784634982,0.0,0.0,53.0825769861342,-876.9950634261,-6.489149247256161,-0.2883985067084741,-0.0229721461827807,276.2075561552547,-1.7049112874556025,0.0,-0.011336471560529, Amensalism,COVID
SRR12328919.bin.19.fbc2XSRR12328919.bin.6.fbc2 ,-0.0877373877884792,-0.0877373877884792,1.707937625915065,-0.0016856366529509,-1000.0,1000.0,603.5317105169868,495.9261364806737,-3.290244752082117,-0.1462289796473896,-0.0116477492722424,-11.203415450471423,-500.03290362746645,-1000.0,-0.0057480209867435,-0.1732038092187622,-0.1732038092187622,998.2920623740848,-0.003327642828367,0.0,0.0,81.09887707350185,-853.7922714298946,-6.495325866059375,-0.2886730153645658,-0.0229940119443199,267.4303525518417,-7.295733897349805,0.0,-0.0113472620448646, Neutralism,COVID
SRR12328919.bin.36.fbc2XSRR12328919.bin.19.fbc2 ,-0.1165157595129358,-0.1165157595129358,675.6023198336216,-0.0022385352451692,-1000.0,1000.0,457.0650422999315,-1000.0,-4.369464101172753,-0.1941929325215596,-0.0154682785444038,8.20920868370456,-429.6292061181066,-1000.0,-0.0076334051861977,-0.0877373877884792,-0.0877373877884792,303.9361338755257,-0.0016856366529509,0.0,0.0,180.29738845118368,767.4017266105575,-3.290244752082117,-0.1462289796473896,-0.0116477492722424,286.1346477305992,-570.3707938818934,0.0,-0.0057480209867435, Neutralism,COVID
SRR12328920.bin.3.fbc2XSRR12328920.bin.27.fbc2 ,-0.0898444161397264,-0.0898444161397264,254.12994326502053,-0.0017261175050862,0.0,0.0,360.7047921604778,464.9788882451721,-3.369260541703852,-0.1497406935662866,-0.0119274719601207,15.805505636476823,-500.1834517684406,0.0,-0.005886060692319,-0.0627980572842261,-0.0627980572842261,745.8700567349795,-0.0012064948565466,-1000.0,1000.0,77.96154171774606,-748.6481967568143,-2.3549935053754325,-0.1046634288070436,-0.0083368794588523,-1.145770114288439,-0.1282262733557218,-1000.0,-0.0041141474608821, Amensalism,COVID
SRR12328920.bin.22.fbc2XSRR12328920.bin.17.fbc2 ,-0.1443633848319905,-0.1443633848319905,44.330209583342366,-0.0027735520620808,-1000.0,1000.0,-141.99048106486157,986.450643466258,-5.413779476563491,-0.2406056413866508,-0.0191652447490469,-4.421319342184347,-525.4984151309372,-1000.0,-0.0094578125317639,-0.0915775779635623,-0.0915775779635623,876.2586051156222,-0.0017594155228835,1000.0,-1000.0,-858.0095189351384,-92.13125266329428,-3.434255941487436,-0.1526292966059372,-0.0121575612628248,1000.0,-406.0450435455088,1000.0,-0.0059996069328462, Amensalism,COVID
SRR12328920.bin.27.fbc2XSRR12328920.bin.17.fbc2 ,0.0,0.0,0.0,0.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,0.0,-0.1075367415105574,-0.1075367415105574,1000.0,-0.0020660276946955,1000.0,-1000.0,0.0,-459.2909326264914,-4.032741438168614,-0.1792279025175958,-0.0142762513705747,1000.0,-401.7653645380585,1000.0,-0.0070451544389698, Amensalism,COVID
SRR12328920.bin.3.fbc2XSRR12328920.bin.17.fbc2 ,-0.0725543657322305,-0.0725543657322305,60.89080742595616,-0.0013939359411097,-1000.0,1000.0,146.95592863042157,856.607206559313,-2.720865381433555,-0.120923942886975,-0.0096320973527781,12.763825352786284,-500.1481475118159,-1000.0,-0.0047533215590647,-0.1020800756617745,-0.1020800756617745,939.1091925740438,-0.0019611926160223,1000.0,-1000.0,0.0,-890.4311319055316,-3.8281107029100663,-0.1701334594363288,-0.0135518409764472,987.2361746472138,-414.0650766526376,1000.0,-0.0066876668205395, Amensalism,COVID
SRR12328920.bin.8.fbc2XSRR12328920.bin.17.fbc2 ,0.0,0.0,0.0,0.0,-1000.0,1000.0,501.03301384736346,0.0,0.0,0.0,0.0,0.0,-500.0,-1000.0,0.0,-0.1075367415105574,-0.1075367415105574,1000.0,-0.0020660276946955,1000.0,-1000.0,0.0,-459.2367266595925,-4.032741438168614,-0.1792279025175958,-0.0142762513705747,393.2903978421093,-401.7653645380585,1000.0,-0.0070451544389698, Amensalism,COVID
SRR12328920.bin.3.fbc2XSRR12328920.bin.7.fbc2 ,-0.0872212763740662,-0.0872212763740662,224.81289388939967,-0.0016757209677962,-1000.0,1000.0,0.0,524.3943202954865,-3.2708900286811518,-0.1453687939567771,-0.011579231887481,15.344040671449989,-500.178095624458,-1000.0,-0.0057142085001942,-0.1758257930130184,-0.1758257930130184,775.1871061106003,-0.0033780171568196,1000.0,-1000.0,1000.0,475.6056797045135,-6.593653028933886,-0.2930429883550687,-0.0233420985537122,-90.8152888476866,-499.821904375542,1000.0,-0.0115190385048435, Amensalism,COVID
SRR12328920.bin.21.fbc2XSRR12328920.bin.27.fbc2 ,-0.1549098177175665,-0.1549098177175665,1000.0,-0.0029761732511133,-1000.0,999.7676203925575,-792.0410154619188,1000.0,-5.809281853936682,-0.2581830295292775,-0.0205653571648554,958.7145569032068,-525.9871945845607,-999.7676203925574,-0.0101487507861293,0.0,0.0,0.0,0.0,1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0, Amensalism,COVID
SRR12328920.bin.21.fbc2XSRR12328920.bin.17.fbc2 ,-0.0841096316977427,-0.0841096316977427,167.1127982483756,-0.0016159391296923,-1000.0,999.8738274727576,96.69239335545672,1000.0,-3.154200065316445,-0.1401827194962379,-0.0111661393857502,155.178716109991,-634.0568387964485,-999.8738274727576,-0.0055103524321111,-0.092561103353546,-0.092561103353546,832.8872017516244,-0.0017783113036102,1000.0,-1000.0,0.0,-639.2353238700866,-3.471139182881529,-0.1542685055893571,-0.0122881311079936,844.821283890009,-346.9232088604829,1000.0,-0.0060640415453008, Competition,COVID
